Area,Year,Subcategory,Unit,Value
Canada,2020,Aggregate fuel,mtCO2,59.14
Canada,2020,Aggregate fuel,mtCO2,11.43
Canada,2020,Aggregate fuel,mtCO2,11.96
Canada,2020,Aggregate fuel,mtCO2,0.53
Canada,2020,CO2 intensity,gCO2/kWh,161.69
Canada,2020,Fuel,mtCO2,2.25
Canada,2020,Fuel,mtCO2,34.49
Canada,2020,Fuel,mtCO2,54.56
Canada,2020,Fuel,mtCO2,9.18
Canada,2020,Fuel,mtCO2,0.46
Canada,2020,Fuel,mtCO2,4.58
Canada,2020,Fuel,mtCO2,0.19
Canada,2020,Fuel,mtCO2,0.34
Canada,2020,Total,mtCO2,106.05
Canada,2021,Aggregate fuel,GW,116.27
Canada,2021,Aggregate fuel,GW,30.54
Canada,2021,Aggregate fuel,GW,25.23
Canada,2021,Aggregate fuel,GW,84.78
Canada,2021,Aggregate fuel,GW,103.76
Canada,2021,Aggregate fuel,GW,18.98
Canada,2021,Fuel,GW,2.65
Canada,2021,Fuel,GW,5.31
Canada,2021,Fuel,GW,22.95
Canada,2021,Fuel,GW,82.13
Canada,2021,Fuel,GW,12.51
Canada,2021,Fuel,GW,2.28
Canada,2021,Fuel,GW,5.26
Canada,2021,Fuel,GW,13.72
Canada,2021,Demand,TWh,605.11
Canada,2021,Demand per capita,MWh,15.74
Canada,2021,Aggregate fuel,%,80.84
Canada,2021,Aggregate fuel,%,19.16
Canada,2021,Aggregate fuel,%,13.82
Canada,2021,Aggregate fuel,%,60.24
Canada,2021,Aggregate fuel,%,66.74
Canada,2021,Aggregate fuel,%,6.5
Canada,2021,Aggregate fuel,TWh,527.37
Canada,2021,Aggregate fuel,TWh,125.03
Canada,2021,Aggregate fuel,TWh,90.2
Canada,2021,Aggregate fuel,TWh,392.98
Canada,2021,Aggregate fuel,TWh,435.39
Canada,2021,Aggregate fuel,TWh,42.41
Canada,2021,Fuel,%,1.62
Canada,2021,Fuel,%,5.34
Canada,2021,Fuel,%,12.81
Canada,2021,Fuel,%,58.62
Canada,2021,Fuel,%,14.1
Canada,2021,Fuel,%,1.01
Canada,2021,Fuel,%,0.78
Canada,2021,Fuel,%,5.72
Canada,2021,Fuel,TWh,10.55
Canada,2021,Fuel,TWh,34.83
Canada,2021,Fuel,TWh,83.6
Canada,2021,Fuel,TWh,382.43
Canada,2021,Fuel,TWh,91.98
Canada,2021,Fuel,TWh,6.6
Canada,2021,Fuel,TWh,5.11
Canada,2021,Fuel,TWh,37.3
Canada,2021,Total,TWh,652.4
Canada,2021,Electricity imports,TWh,-47.29
Canada,2021,Aggregate fuel,mtCO2,12.39
Canada,2021,Aggregate fuel,mtCO2,95.5
Canada,2021,Aggregate fuel,mtCO2,64.68
Canada,2021,Aggregate fuel,mtCO2,11.37
Canada,2021,Aggregate fuel,mtCO2,11.96
Canada,2021,Aggregate fuel,mtCO2,0.59
Canada,2021,CO2 intensity,gCO2/kWh,165.37
Canada,2021,Fuel,mtCO2,2.28
Canada,2021,Fuel,mtCO2,30.82
Canada,2021,Fuel,mtCO2,60.34
Canada,2021,Fuel,mtCO2,9.09
Canada,2021,Fuel,mtCO2,0.43
Canada,2021,Fuel,mtCO2,4.34
Canada,2021,Fuel,mtCO2,0.24
Canada,2021,Fuel,mtCO2,0.35
Canada,2021,Total,mtCO2,107.89
Canada,2022,Aggregate fuel,GW,117.9
Canada,2022,Aggregate fuel,GW,30.22
Canada,2022,Aggregate fuel,GW,25.34
Canada,2022,Aggregate fuel,GW,85.8
Canada,2022,Aggregate fuel,GW,106.32
Canada,2022,Aggregate fuel,GW,20.52
Canada,2022,Fuel,GW,2.66
Canada,2022,Fuel,GW,4.88
Canada,2022,Fuel,GW,23.06
Canada,2022,Fuel,GW,83.14
Canada,2022,Fuel,GW,11.58
Canada,2022,Fuel,GW,2.28
Canada,2022,Fuel,GW,5.44
Canada,2022,Fuel,GW,15.08
Canada,2022,Demand,TWh,612.97
Canada,2022,Demand per capita,MWh,15.79
Canada,2022,Aggregate fuel,%,81.18
Canada,2022,Aggregate fuel,%,18.82
Canada,2022,Aggregate fuel,%,14.83
Canada,2022,Aggregate fuel,%,61.32
Canada,2022,Aggregate fuel,%,68.13
Canada,2022,Aggregate fuel,%,6.81
Canada,2022,Aggregate fuel,TWh,539.1
Canada,2022,Aggregate fuel,TWh,124.98
Canada,2022,Aggregate fuel,TWh,98.49
Canada,2022,Aggregate fuel,TWh,407.25
Canada,2022,Aggregate fuel,TWh,452.47
Canada,2022,Aggregate fuel,TWh,45.22
Canada,2022,Fuel,%,1.43
Canada,2022,Fuel,%,3.99
Canada,2022,Fuel,%,13.62
Canada,2022,Fuel,%,59.89
Canada,2022,Fuel,%,13.05
Canada,2022,Fuel,%,1.21
Canada,2022,Fuel,%,0.86
Canada,2022,Fuel,%,5.95
Canada,2022,Fuel,TWh,9.52
Canada,2022,Fuel,TWh,26.49
Canada,2022,Fuel,TWh,90.44
Canada,2022,Fuel,TWh,397.73
Canada,2022,Fuel,TWh,86.63
Canada,2022,Fuel,TWh,8.05
Canada,2022,Fuel,TWh,5.74
Canada,2022,Fuel,TWh,39.48
Canada,2022,Total,TWh,664.08
Canada,2022,Electricity imports,TWh,-51.11
Canada,2022,Aggregate fuel,mtCO2,12.57
Canada,2022,Aggregate fuel,mtCO2,94.08
Canada,2022,Aggregate fuel,mtCO2,70.58
Canada,2022,Aggregate fuel,mtCO2,11.51
Canada,2022,Aggregate fuel,mtCO2,12.16
Canada,2022,Aggregate fuel,mtCO2,0.65
Canada,2022,CO2 intensity,gCO2/kWh,160.6
Canada,2022,Fuel,mtCO2,2.06
Canada,2022,Fuel,mtCO2,23.5
Canada,2022,Fuel,mtCO2,65.28
Canada,2022,Fuel,mtCO2,9.45
Canada,2022,Fuel,mtCO2,0.41
Canada,2022,Fuel,mtCO2,5.3
Canada,2022,Fuel,mtCO2,0.27
Canada,2022,Fuel,mtCO2,0.38
Canada,2022,Total,mtCO2,106.65
Canada,2023,Aggregate fuel,GW,120.39
Canada,2023,Aggregate fuel,GW,30.16
Canada,2023,Aggregate fuel,GW,25.9
Canada,2023,Aggregate fuel,GW,85.94
Canada,2023,Aggregate fuel,GW,108.81
Canada,2023,Aggregate fuel,GW,22.87
Canada,2023,Fuel,GW,2.66
Canada,2023,Fuel,GW,4.26
Canada,2023,Fuel,GW,23.62
Canada,2023,Fuel,GW,83.28
Canada,2023,Fuel,GW,11.58
Canada,2023,Fuel,GW,2.28
Canada,2023,Fuel,GW,5.88
Canada,2023,Fuel,GW,16.99
Canada,2023,Demand,TWh,613.72
Canada,2023,Demand per capita,MWh,15.62
Canada,2023,Aggregate fuel,%,79.19
Canada,2023,Aggregate fuel,%,20.81
Canada,2023,Aggregate fuel,%,17.11
Canada,2023,Aggregate fuel,%,57.77
Canada,2023,Aggregate fuel,%,65.4
Canada,2023,Aggregate fuel,%,7.63
Canada,2023,Aggregate fuel,TWh,507.88
Canada,2023,Aggregate fuel,TWh,133.51
Canada,2023,Aggregate fuel,TWh,109.77
Canada,2023,Aggregate fuel,TWh,370.54
Canada,2023,Aggregate fuel,TWh,419.45
Canada,2023,Aggregate fuel,TWh,48.91
Canada,2023,Fuel,%,1.53
Canada,2023,Fuel,%,3.7
Canada,2023,Fuel,%,16.04
Canada,2023,Fuel,%,56.24
Canada,2023,Fuel,%,13.79
Canada,2023,Fuel,%,1.07
Canada,2023,Fuel,%,1.31
Canada,2023,Fuel,%,6.32
Canada,2023,Fuel,TWh,9.8
Canada,2023,Fuel,TWh,23.74
Canada,2023,Fuel,TWh,102.88
Canada,2023,Fuel,TWh,360.74
Canada,2023,Fuel,TWh,88.43
Canada,2023,Fuel,TWh,6.89
Canada,2023,Fuel,TWh,8.4
Canada,2023,Fuel,TWh,40.51
Canada,2023,Total,TWh,641.39
Canada,2023,Electricity imports,TWh,-27.67
Canada,2023,Aggregate fuel,mtCO2,11.89
Canada,2023,Aggregate fuel,mtCO2,99.95
Canada,2023,Aggregate fuel,mtCO2,78.79
Canada,2023,Aggregate fuel,mtCO2,10.69
Canada,2023,Aggregate fuel,mtCO2,11.48
Canada,2023,Aggregate fuel,mtCO2,0.79
Canada,2023,CO2 intensity,gCO2/kWh,174.37
Canada,2023,Fuel,mtCO2,2.12
Canada,2023,Fuel,mtCO2,21.16
Canada,2023,Fuel,mtCO2,74.26
Canada,2023,Fuel,mtCO2,8.57
Canada,2023,Fuel,mtCO2,0.41
Canada,2023,Fuel,mtCO2,4.53
Canada,2023,Fuel,mtCO2,0.4
Canada,2023,Fuel,mtCO2,0.39
Canada,2023,Total,mtCO2,111.84
Canada,2024,Aggregate fuel,GW,122.01
Canada,2024,Aggregate fuel,GW,31.3
Canada,2024,Aggregate fuel,GW,27.92
Canada,2024,Aggregate fuel,GW,85.94
Canada,2024,Aggregate fuel,GW,110.43
Canada,2024,Aggregate fuel,GW,24.49
Canada,2024,Fuel,GW,2.66
Canada,2024,Fuel,GW,3.38
Canada,2024,Fuel,GW,25.64
Canada,2024,Fuel,GW,83.28
Canada,2024,Fuel,GW,11.58
Canada,2024,Fuel,GW,2.28
Canada,2024,Fuel,GW,6.11
Canada,2024,Fuel,GW,18.38
Canada,2024,Demand,TWh,624.29
Canada,2024,Demand per capita,MWh,15.71
Canada,2024,Aggregate fuel,%,77.69
Canada,2024,Aggregate fuel,%,22.31
Canada,2024,Aggregate fuel,%,18.36
Canada,2024,Aggregate fuel,%,55.44
Canada,2024,Aggregate fuel,%,64.27
Canada,2024,Aggregate fuel,%,8.83
Canada,2024,Aggregate fuel,TWh,494.75
Canada,2024,Aggregate fuel,TWh,142.04
Canada,2024,Aggregate fuel,TWh,116.9
Canada,2024,Aggregate fuel,TWh,353.03
Canada,2024,Aggregate fuel,TWh,409.28
Canada,2024,Aggregate fuel,TWh,56.25
Canada,2024,Fuel,%,1.54
Canada,2024,Fuel,%,3.95
Canada,2024,Fuel,%,17.21
Canada,2024,Fuel,%,53.9
Canada,2024,Fuel,%,13.42
Canada,2024,Fuel,%,1.15
Canada,2024,Fuel,%,1.48
Canada,2024,Fuel,%,7.35
Canada,2024,Fuel,TWh,9.83
Canada,2024,Fuel,TWh,25.14
Canada,2024,Fuel,TWh,109.6
Canada,2024,Fuel,TWh,343.2
Canada,2024,Fuel,TWh,85.47
Canada,2024,Fuel,TWh,7.3
Canada,2024,Fuel,TWh,9.42
Canada,2024,Fuel,TWh,46.83
Canada,2024,Total,TWh,636.79
Canada,2024,Electricity imports,TWh,-12.5
Canada,2024,Aggregate fuel,mtCO2,11.58
Canada,2024,Aggregate fuel,mtCO2,106.45
Canada,2024,Aggregate fuel,mtCO2,83.91
Canada,2024,Aggregate fuel,mtCO2,10.28
Canada,2024,Aggregate fuel,mtCO2,11.18
Canada,2024,Aggregate fuel,mtCO2,0.9
Canada,2024,CO2 intensity,gCO2/kWh,185.35
Canada,2024,Fuel,mtCO2,2.13
Canada,2024,Fuel,mtCO2,22.54
Canada,2024,Fuel,mtCO2,79.11
Canada,2024,Fuel,mtCO2,8.15
Canada,2024,Fuel,mtCO2,0.4
Canada,2024,Fuel,mtCO2,4.8
Canada,2024,Fuel,mtCO2,0.45
Canada,2024,Fuel,mtCO2,0.45
Canada,2024,Total,mtCO2,118.03
Egypt,2000,Aggregate fuel,GW,2.93
Egypt,2000,Aggregate fuel,GW,10.44
Egypt,2000,Aggregate fuel,GW,10.44
Egypt,2000,Aggregate fuel,GW,2.86
Egypt,2000,Aggregate fuel,GW,2.93
Egypt,2000,Aggregate fuel,GW,0.07
Egypt,2000,Fuel,GW,0.07
Egypt,2000,Fuel,GW,
Egypt,2000,Fuel,GW,10.44
Egypt,2000,Fuel,GW,2.79
Egypt,2000,Fuel,GW,
Egypt,2000,Fuel,GW,0.0
Egypt,2000,Fuel,GW,0.07
Egypt,2000,Demand,TWh,73.17
Egypt,2000,Demand per capita,MWh,1.0
Egypt,2000,Aggregate fuel,%,19.45
Egypt,2000,Aggregate fuel,%,80.55
Egypt,2000,Aggregate fuel,%,80.55
Egypt,2000,Aggregate fuel,%,19.34
Egypt,2000,Aggregate fuel,%,19.45
Egypt,2000,Aggregate fuel,%,0.11
Egypt,2000,Aggregate fuel,TWh,14.26
Egypt,2000,Aggregate fuel,TWh,59.06
Egypt,2000,Aggregate fuel,TWh,59.06
Egypt,2000,Aggregate fuel,TWh,14.18
Egypt,2000,Aggregate fuel,TWh,14.26
Egypt,2000,Aggregate fuel,TWh,0.08
Egypt,2000,Fuel,%,0.0
Egypt,2000,Fuel,%,0.0
Egypt,2000,Fuel,%,57.54
Egypt,2000,Fuel,%,19.34
Egypt,2000,Fuel,%,23.01
Egypt,2000,Fuel,%,0.0
Egypt,2000,Fuel,%,0.11
Egypt,2000,Fuel,TWh,0.0
Egypt,2000,Fuel,TWh,0.0
Egypt,2000,Fuel,TWh,42.19
Egypt,2000,Fuel,TWh,14.18
Egypt,2000,Fuel,TWh,16.87
Egypt,2000,Fuel,TWh,0.0
Egypt,2000,Fuel,TWh,0.08
Egypt,2000,Total,TWh,73.32
Egypt,2000,Electricity imports,TWh,-0.15
Egypt,2000,Aggregate fuel,mtCO2,0.34
Egypt,2000,Aggregate fuel,mtCO2,38.2
Egypt,2000,Aggregate fuel,mtCO2,38.2
Egypt,2000,Aggregate fuel,mtCO2,0.34
Egypt,2000,Aggregate fuel,mtCO2,0.34
Egypt,2000,Aggregate fuel,mtCO2,0.0
Egypt,2000,CO2 intensity,gCO2/kWh,525.64
Egypt,2000,Fuel,mtCO2,0.0
Egypt,2000,Fuel,mtCO2,0.0
Egypt,2000,Fuel,mtCO2,27.1
Egypt,2000,Fuel,mtCO2,0.34
Egypt,2000,Fuel,mtCO2,11.1
Egypt,2000,Fuel,mtCO2,0.0
Egypt,2000,Fuel,mtCO2,0.0
Egypt,2000,Total,mtCO2,38.54
Egypt,2001,Aggregate fuel,GW,2.93
Egypt,2001,Aggregate fuel,GW,11.14
Egypt,2001,Aggregate fuel,GW,11.14
Egypt,2001,Aggregate fuel,GW,2.86
Egypt,2001,Aggregate fuel,GW,2.93
Egypt,2001,Aggregate fuel,GW,0.07
Egypt,2001,Fuel,GW,0.07
Egypt,2001,Fuel,GW,
Egypt,2001,Fuel,GW,11.14
Egypt,2001,Fuel,GW,2.79
Egypt,2001,Fuel,GW,
Egypt,2001,Fuel,GW,0.0
Egypt,2001,Fuel,GW,0.07
Egypt,2001,Demand,TWh,80.5
Egypt,2001,Demand per capita,MWh,1.08
Egypt,2001,Aggregate fuel,%,18.07
Egypt,2001,Aggregate fuel,%,81.92
Egypt,2001,Aggregate fuel,%,81.92
Egypt,2001,Aggregate fuel,%,17.85
Egypt,2001,Aggregate fuel,%,18.07
Egypt,2001,Aggregate fuel,%,0.22
Egypt,2001,Aggregate fuel,TWh,14.59
Egypt,2001,Aggregate fuel,TWh,66.12
Egypt,2001,Aggregate fuel,TWh,66.12
Egypt,2001,Aggregate fuel,TWh,14.41
Egypt,2001,Aggregate fuel,TWh,14.59
Egypt,2001,Aggregate fuel,TWh,0.18
Egypt,2001,Fuel,%,0.0
Egypt,2001,Fuel,%,0.0
Egypt,2001,Fuel,%,60.05
Egypt,2001,Fuel,%,17.85
Egypt,2001,Fuel,%,21.87
Egypt,2001,Fuel,%,0.0
Egypt,2001,Fuel,%,0.22
Egypt,2001,Fuel,TWh,0.0
Egypt,2001,Fuel,TWh,0.0
Egypt,2001,Fuel,TWh,48.47
Egypt,2001,Fuel,TWh,14.41
Egypt,2001,Fuel,TWh,17.65
Egypt,2001,Fuel,TWh,0.0
Egypt,2001,Fuel,TWh,0.18
Egypt,2001,Total,TWh,80.71
Egypt,2001,Electricity imports,TWh,-0.21
Egypt,2001,Aggregate fuel,mtCO2,0.34
Egypt,2001,Aggregate fuel,mtCO2,42.74
Egypt,2001,Aggregate fuel,mtCO2,42.74
Egypt,2001,Aggregate fuel,mtCO2,0.34
Egypt,2001,Aggregate fuel,mtCO2,0.34
Egypt,2001,Aggregate fuel,mtCO2,0.0
Egypt,2001,CO2 intensity,gCO2/kWh,533.76
Egypt,2001,Fuel,mtCO2,0.0
Egypt,2001,Fuel,mtCO2,0.0
Egypt,2001,Fuel,mtCO2,31.13
Egypt,2001,Fuel,mtCO2,0.34
Egypt,2001,Fuel,mtCO2,11.61
Egypt,2001,Fuel,mtCO2,0.0
Egypt,2001,Fuel,mtCO2,0.0
Egypt,2001,Total,mtCO2,43.08
Egypt,2002,Aggregate fuel,GW,2.93
Egypt,2002,Aggregate fuel,GW,11.82
Egypt,2002,Aggregate fuel,GW,11.82
Egypt,2002,Aggregate fuel,GW,2.86
Egypt,2002,Aggregate fuel,GW,2.93
Egypt,2002,Aggregate fuel,GW,0.07
Egypt,2002,Fuel,GW,0.07
Egypt,2002,Fuel,GW,
Egypt,2002,Fuel,GW,11.82
Egypt,2002,Fuel,GW,2.79
Egypt,2002,Fuel,GW,
Egypt,2002,Fuel,GW,0.0
Egypt,2002,Fuel,GW,0.07
Egypt,2002,Demand,TWh,85.45
Egypt,2002,Demand per capita,MWh,1.12
Egypt,2002,Aggregate fuel,%,16.46
Egypt,2002,Aggregate fuel,%,83.53
Egypt,2002,Aggregate fuel,%,83.53
Egypt,2002,Aggregate fuel,%,16.22
Egypt,2002,Aggregate fuel,%,16.46
Egypt,2002,Aggregate fuel,%,0.24
Egypt,2002,Aggregate fuel,TWh,14.2
Egypt,2002,Aggregate fuel,TWh,72.03
Egypt,2002,Aggregate fuel,TWh,72.03
Egypt,2002,Aggregate fuel,TWh,13.99
Egypt,2002,Aggregate fuel,TWh,14.2
Egypt,2002,Aggregate fuel,TWh,0.21
Egypt,2002,Fuel,%,0.0
Egypt,2002,Fuel,%,0.0
Egypt,2002,Fuel,%,66.62
Egypt,2002,Fuel,%,16.22
Egypt,2002,Fuel,%,16.91
Egypt,2002,Fuel,%,0.0
Egypt,2002,Fuel,%,0.24
Egypt,2002,Fuel,TWh,0.0
Egypt,2002,Fuel,TWh,0.0
Egypt,2002,Fuel,TWh,57.45
Egypt,2002,Fuel,TWh,13.99
Egypt,2002,Fuel,TWh,14.58
Egypt,2002,Fuel,TWh,0.0
Egypt,2002,Fuel,TWh,0.21
Egypt,2002,Total,TWh,86.23
Egypt,2002,Electricity imports,TWh,-0.78
Egypt,2002,Aggregate fuel,mtCO2,0.33
Egypt,2002,Aggregate fuel,mtCO2,46.49
Egypt,2002,Aggregate fuel,mtCO2,46.49
Egypt,2002,Aggregate fuel,mtCO2,0.33
Egypt,2002,Aggregate fuel,mtCO2,0.33
Egypt,2002,Aggregate fuel,mtCO2,0.0
Egypt,2002,CO2 intensity,gCO2/kWh,542.97
Egypt,2002,Fuel,mtCO2,0.0
Egypt,2002,Fuel,mtCO2,0.0
Egypt,2002,Fuel,mtCO2,36.9
Egypt,2002,Fuel,mtCO2,0.33
Egypt,2002,Fuel,mtCO2,9.59
Egypt,2002,Fuel,mtCO2,0.0
Egypt,2002,Fuel,mtCO2,0.0
Egypt,2002,Total,mtCO2,46.82
Egypt,2003,Aggregate fuel,GW,2.93
Egypt,2003,Aggregate fuel,GW,13.19
Egypt,2003,Aggregate fuel,GW,13.19
Egypt,2003,Aggregate fuel,GW,2.86
Egypt,2003,Aggregate fuel,GW,2.93
Egypt,2003,Aggregate fuel,GW,0.07
Egypt,2003,Fuel,GW,0.07
Egypt,2003,Fuel,GW,
Egypt,2003,Fuel,GW,13.19
Egypt,2003,Fuel,GW,2.79
Egypt,2003,Fuel,GW,
Egypt,2003,Fuel,GW,0.0
Egypt,2003,Fuel,GW,0.07
Egypt,2003,Demand,TWh,91.27
Egypt,2003,Demand per capita,MWh,1.17
Egypt,2003,Aggregate fuel,%,14.35
Egypt,2003,Aggregate fuel,%,85.65
Egypt,2003,Aggregate fuel,%,85.65
Egypt,2003,Aggregate fuel,%,14.04
Egypt,2003,Aggregate fuel,%,14.35
Egypt,2003,Aggregate fuel,%,0.31
Egypt,2003,Aggregate fuel,TWh,13.23
Egypt,2003,Aggregate fuel,TWh,78.96
Egypt,2003,Aggregate fuel,TWh,78.96
Egypt,2003,Aggregate fuel,TWh,12.94
Egypt,2003,Aggregate fuel,TWh,13.23
Egypt,2003,Aggregate fuel,TWh,0.29
Egypt,2003,Fuel,%,0.0
Egypt,2003,Fuel,%,0.0
Egypt,2003,Fuel,%,69.44
Egypt,2003,Fuel,%,14.04
Egypt,2003,Fuel,%,16.21
Egypt,2003,Fuel,%,0.0
Egypt,2003,Fuel,%,0.31
Egypt,2003,Fuel,TWh,0.0
Egypt,2003,Fuel,TWh,0.0
Egypt,2003,Fuel,TWh,64.02
Egypt,2003,Fuel,TWh,12.94
Egypt,2003,Fuel,TWh,14.94
Egypt,2003,Fuel,TWh,0.0
Egypt,2003,Fuel,TWh,0.29
Egypt,2003,Total,TWh,92.19
Egypt,2003,Electricity imports,TWh,-0.92
Egypt,2003,Aggregate fuel,mtCO2,0.31
Egypt,2003,Aggregate fuel,mtCO2,50.95
Egypt,2003,Aggregate fuel,mtCO2,50.95
Egypt,2003,Aggregate fuel,mtCO2,0.31
Egypt,2003,Aggregate fuel,mtCO2,0.31
Egypt,2003,Aggregate fuel,mtCO2,0.0
Egypt,2003,CO2 intensity,gCO2/kWh,556.03
Egypt,2003,Fuel,mtCO2,0.0
Egypt,2003,Fuel,mtCO2,0.0
Egypt,2003,Fuel,mtCO2,41.12
Egypt,2003,Fuel,mtCO2,0.31
Egypt,2003,Fuel,mtCO2,9.83
Egypt,2003,Fuel,mtCO2,0.0
Egypt,2003,Fuel,mtCO2,0.0
Egypt,2003,Total,mtCO2,51.26
Egypt,2004,Aggregate fuel,GW,3.01
Egypt,2004,Aggregate fuel,GW,13.19
Egypt,2004,Aggregate fuel,GW,13.19
Egypt,2004,Aggregate fuel,GW,2.86
Egypt,2004,Aggregate fuel,GW,3.01
Egypt,2004,Aggregate fuel,GW,0.15
Egypt,2004,Fuel,GW,0.07
Egypt,2004,Fuel,GW,
Egypt,2004,Fuel,GW,13.19
Egypt,2004,Fuel,GW,2.79
Egypt,2004,Fuel,GW,
Egypt,2004,Fuel,GW,0.0
Egypt,2004,Fuel,GW,0.15
Egypt,2004,Demand,TWh,97.55
Egypt,2004,Demand per capita,MWh,1.23
Egypt,2004,Aggregate fuel,%,13.57
Egypt,2004,Aggregate fuel,%,86.44
Egypt,2004,Aggregate fuel,%,86.44
Egypt,2004,Aggregate fuel,%,13.06
Egypt,2004,Aggregate fuel,%,13.57
Egypt,2004,Aggregate fuel,%,0.51
Egypt,2004,Aggregate fuel,TWh,13.33
Egypt,2004,Aggregate fuel,TWh,84.92
Egypt,2004,Aggregate fuel,TWh,84.92
Egypt,2004,Aggregate fuel,TWh,12.83
Egypt,2004,Aggregate fuel,TWh,13.33
Egypt,2004,Aggregate fuel,TWh,0.5
Egypt,2004,Fuel,%,0.0
Egypt,2004,Fuel,%,0.0
Egypt,2004,Fuel,%,75.78
Egypt,2004,Fuel,%,13.06
Egypt,2004,Fuel,%,10.66
Egypt,2004,Fuel,%,0.0
Egypt,2004,Fuel,%,0.51
Egypt,2004,Fuel,TWh,0.0
Egypt,2004,Fuel,TWh,0.0
Egypt,2004,Fuel,TWh,74.45
Egypt,2004,Fuel,TWh,12.83
Egypt,2004,Fuel,TWh,10.47
Egypt,2004,Fuel,TWh,0.0
Egypt,2004,Fuel,TWh,0.5
Egypt,2004,Total,TWh,98.25
Egypt,2004,Electricity imports,TWh,-0.7
Egypt,2004,Aggregate fuel,mtCO2,0.3
Egypt,2004,Aggregate fuel,mtCO2,54.71
Egypt,2004,Aggregate fuel,mtCO2,54.71
Egypt,2004,Aggregate fuel,mtCO2,0.3
Egypt,2004,Aggregate fuel,mtCO2,0.3
Egypt,2004,Aggregate fuel,mtCO2,0.0
Egypt,2004,CO2 intensity,gCO2/kWh,559.9
Egypt,2004,Fuel,mtCO2,0.0
Egypt,2004,Fuel,mtCO2,0.0
Egypt,2004,Fuel,mtCO2,47.82
Egypt,2004,Fuel,mtCO2,0.3
Egypt,2004,Fuel,mtCO2,6.89
Egypt,2004,Fuel,mtCO2,0.0
Egypt,2004,Fuel,mtCO2,0.0
Egypt,2004,Total,mtCO2,55.01
Egypt,2005,Aggregate fuel,GW,3.01
Egypt,2005,Aggregate fuel,GW,13.19
Egypt,2005,Aggregate fuel,GW,13.19
Egypt,2005,Aggregate fuel,GW,2.86
Egypt,2005,Aggregate fuel,GW,3.01
Egypt,2005,Aggregate fuel,GW,0.15
Egypt,2005,Fuel,GW,0.07
Egypt,2005,Fuel,GW,
Egypt,2005,Fuel,GW,13.19
Egypt,2005,Fuel,GW,2.79
Egypt,2005,Fuel,GW,
Egypt,2005,Fuel,GW,0.0
Egypt,2005,Fuel,GW,0.15
Egypt,2005,Demand,TWh,104.16
Egypt,2005,Demand per capita,MWh,1.28
Egypt,2005,Aggregate fuel,%,12.53
Egypt,2005,Aggregate fuel,%,87.47
Egypt,2005,Aggregate fuel,%,87.47
Egypt,2005,Aggregate fuel,%,12.04
Egypt,2005,Aggregate fuel,%,12.53
Egypt,2005,Aggregate fuel,%,0.49
Egypt,2005,Aggregate fuel,TWh,13.15
Egypt,2005,Aggregate fuel,TWh,91.79
Egypt,2005,Aggregate fuel,TWh,91.79
Egypt,2005,Aggregate fuel,TWh,12.64
Egypt,2005,Aggregate fuel,TWh,13.15
Egypt,2005,Aggregate fuel,TWh,0.51
Egypt,2005,Fuel,%,0.0
Egypt,2005,Fuel,%,0.0
Egypt,2005,Fuel,%,73.18
Egypt,2005,Fuel,%,12.04
Egypt,2005,Fuel,%,14.29
Egypt,2005,Fuel,%,0.0
Egypt,2005,Fuel,%,0.49
Egypt,2005,Fuel,TWh,0.0
Egypt,2005,Fuel,TWh,0.0
Egypt,2005,Fuel,TWh,76.79
Egypt,2005,Fuel,TWh,12.64
Egypt,2005,Fuel,TWh,15.0
Egypt,2005,Fuel,TWh,0.0
Egypt,2005,Fuel,TWh,0.51
Egypt,2005,Total,TWh,104.94
Egypt,2005,Electricity imports,TWh,-0.78
Egypt,2005,Aggregate fuel,mtCO2,0.3
Egypt,2005,Aggregate fuel,mtCO2,59.2
Egypt,2005,Aggregate fuel,mtCO2,59.2
Egypt,2005,Aggregate fuel,mtCO2,0.3
Egypt,2005,Aggregate fuel,mtCO2,0.3
Egypt,2005,Aggregate fuel,mtCO2,0.0
Egypt,2005,CO2 intensity,gCO2/kWh,566.99
Egypt,2005,Fuel,mtCO2,0.0
Egypt,2005,Fuel,mtCO2,0.0
Egypt,2005,Fuel,mtCO2,49.33
Egypt,2005,Fuel,mtCO2,0.3
Egypt,2005,Fuel,mtCO2,9.87
Egypt,2005,Fuel,mtCO2,0.0
Egypt,2005,Fuel,mtCO2,0.0
Egypt,2005,Total,mtCO2,59.5
Egypt,2006,Aggregate fuel,GW,3.09
Egypt,2006,Aggregate fuel,GW,14.69
Egypt,2006,Aggregate fuel,GW,14.69
Egypt,2006,Aggregate fuel,GW,2.86
Egypt,2006,Aggregate fuel,GW,3.09
Egypt,2006,Aggregate fuel,GW,0.23
Egypt,2006,Fuel,GW,0.07
Egypt,2006,Fuel,GW,
Egypt,2006,Fuel,GW,14.69
Egypt,2006,Fuel,GW,2.79
Egypt,2006,Fuel,GW,
Egypt,2006,Fuel,GW,0.0
Egypt,2006,Fuel,GW,0.23
Egypt,2006,Demand,TWh,111.31
Egypt,2006,Demand per capita,MWh,1.35
Egypt,2006,Aggregate fuel,%,12.0
Egypt,2006,Aggregate fuel,%,88.01
Egypt,2006,Aggregate fuel,%,88.01
Egypt,2006,Aggregate fuel,%,11.45
Egypt,2006,Aggregate fuel,%,12.0
Egypt,2006,Aggregate fuel,%,0.55
Egypt,2006,Aggregate fuel,TWh,13.39
