Area,Year,CO2 intensity,Clean,Demand,Demand per capita,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Net Imports,Renewables,Solar,Total Generation,Total emissions,Wind and Solar,CO2 intensity_log,CO2 intensity_log_diff,Clean_log,Clean_log_diff,Demand_log,Demand_log_diff,Demand per capita_log,Demand per capita_log_diff,Fossil_log,Fossil_log_diff,Gas_diff,Gas and Other Fossil_log,Gas and Other Fossil_log_diff,Hydro_log,Hydro_log_diff,"Hydro, Bioenergy and Other Renewables_log","Hydro, Bioenergy and Other Renewables_log_diff",Net Imports_diff,Renewables_log,Renewables_log_diff,Total Generation_log,Total Generation_log_diff,Total emissions_log,Total emissions_log_diff,Demand_lag1,Demand_lag2,Demand_lag3,Demand_rolling_mean,Demand_rolling_std,Demand_diff,Fossil_to_Renewables,Demand_growth
Nigeria,2000,411.81,11.53,14.72,0.12,20.2225,20.2225,20.2225,11.51,11.53,-0.02,11.53,0.0,14.74,6.07,0.0,6.020562077931678,-0.3365346767827448,2.444952334280968,0.0768136105474832,2.6892071133007303,-1.1493846140415327,-2.120263536200091,-2.319114394945256,3.006795845909971,-0.5257221530795424,15.81,3.006795845909971,1.1427157151022898,2.4432162227337915,2.5682127129084766,2.444952334280968,2.5283339432200185,-2.6,2.444952334280968,0.0768136105474832,2.6905648867611904,-1.090893748645839,1.803358605071407,-1.4274457906620674,46.46,44.31,42.81,35.163333333333334,17.73705255484609,-31.740000000000002,1.753902862083661,-0.6831683168316831
Nigeria,2001,411.77,11.6,15.44,0.12,20.405,20.405,20.405,11.5825,11.6,-0.03,11.6,0.0,15.47,6.37,0.0,6.020464941041439,-9.71368902389358e-05,2.451005098112319,0.0060527638313514,2.73696154459663,0.0477544312958997,-2.120263536200091,0.0,3.015779968857769,0.008984122947798,0.182500000000001,3.015779968857769,0.008984122947798,2.449495338308666,0.0062791155748747,2.451005098112319,0.0060527638313514,-0.0099999999999999,2.451005098112319,0.0060527638313514,2.738902664584975,0.0483377778237845,1.851599469584072,0.048240864512665,14.72,46.46,44.31,25.540000000000003,18.120827795662,0.7199999999999989,1.759051724122767,0.048913043478260754
Nigeria,2002,412.07,12.19,21.52,0.16,22.035,22.035,22.035,12.175,12.19,-0.03,12.19,0.0,21.55,8.88,0.0,6.021193237830283,0.0007282967888437,2.5006159434931803,0.0496108453808612,3.0689827352935835,0.3320211906969534,-1.8325814637483104,0.2876820724517808,3.0926320982939504,0.0768521294361814,1.629999999999999,3.0926320982939504,0.0768521294361814,2.4993846689686534,0.0498893306599872,2.5006159434931803,0.0496108453808612,0.0,2.5006159434931803,0.0496108453808612,3.070375816549757,0.331473151964782,2.1838015570040787,0.3322020874200067,15.44,14.72,46.46,17.226666666666667,3.735523167290987,6.08,1.807629204250963,0.3937823834196892
Nigeria,2003,420.3,11.6625,20.16,0.15,22.1275,22.1275,22.1275,11.6475,11.6625,-0.04,11.6625,0.0,20.2,8.49,0.0,6.040968742011071,0.0197755041807878,2.4563785661734623,-0.0442373773197179,3.003700443203168,-0.0652822920904157,-1.8971199848858813,-0.064538521137571,3.096821178860895,0.0041890805669444,0.0925000000000011,3.096821178860895,0.0041890805669444,2.4550915647088147,-0.0442931042598386,2.4563785661734623,-0.0442373773197179,-0.01,2.4563785661734623,-0.0442373773197179,3.005682604407159,-0.0646932121425978,2.138889000323256,-0.0449125566808228,21.52,15.44,14.72,19.040000000000003,3.1909873080341167,-1.3599999999999994,1.8973204715807306,-0.06319702602230481
Nigeria,2004,442.16,10.955,24.27,0.17,24.42,24.42,24.42,10.9425,10.955,-0.02,10.955,0.0,24.29,10.74,0.0,6.091671807525008,0.0507030655139368,2.3937959730474296,-0.0625825931260326,3.18924101973851,0.1855405765353421,-1.7719568419318752,0.1251631429540061,3.1954024686825586,0.0985812898216638,2.292499999999997,3.1954024686825586,0.0985812898216638,2.392654290082913,-0.0624372746259016,2.3937959730474296,-0.0625825931260326,0.02,2.3937959730474296,-0.0625825931260326,3.190064743014081,0.1843821386069217,2.3739750890807185,0.2350860887574626,20.16,21.52,15.44,21.983333333333334,2.093808332529247,4.109999999999999,2.229119123667466,0.20386904761904767
Nigeria,2005,444.59,10.7675,23.55,0.16,24.4725,24.4725,24.4725,10.755,10.7675,0.0,10.7675,0.0,23.55,10.47,0.0,6.097152509149389,0.0054807016243811,2.3765323379461285,-0.0172636351013011,3.159125820462427,-0.030115199276083,-1.8325814637483104,-0.060624621816435,3.1975500381534485,0.0021475694708898,0.0525000000000019,3.1975500381534485,0.0021475694708898,2.3753707627196934,-0.0172835273632196,2.3765323379461285,-0.0172636351013011,0.02,2.3765323379461285,-0.0172636351013011,3.159125820462427,-0.030938922551654,2.3485140248824456,-0.0254610641982728,24.27,20.16,21.52,22.66,2.194789283743599,-0.7199999999999989,2.2728117018595513,-0.02966625463535222
Nigeria,2006,481.83,8.905,23.12,0.16,26.3975,26.3975,26.3975,8.892499999999998,8.905,0.0,8.905,0.0,23.12,11.14,0.0,6.177591354742916,0.0804388455935267,2.186612916741625,-0.1899194212045034,3.1406980438041767,-0.0184277766582501,-1.8325814637483104,0.0,3.2732693086985325,0.0757192705450839,1.9250000000000007,3.2732693086985325,0.0757192705450839,2.185208224840473,-0.1901625378792202,2.186612916741625,-0.1899194212045034,0.0,2.186612916741625,-0.1899194212045034,3.1406980438041767,-0.0184277766582501,2.410542234499138,0.0620282096166922,23.55,24.27,20.16,23.646666666666665,0.5810622456925888,-0.4299999999999997,2.964345873071709,-0.018259023354564752
Nigeria,2007,481.95,8.9025,22.99,0.15,26.46,26.46,26.46,8.89,8.9025,0.0,8.9025,0.0,22.99,11.08,0.0,6.1778403742299774,0.0002490194870619,2.186332136169796,-0.0002807805718294,3.1350593387750902,-0.0056387050290864,-1.8971199848858813,-0.064538521137571,3.2756341586868096,0.0023648499882771,0.0625,3.2756341586868096,0.0023648499882771,2.1849270495258133,-0.0002811753146598,2.186332136169796,-0.0002807805718294,0.0,2.186332136169796,-0.0002807805718294,3.1350593387750902,-0.0056387050290864,2.405141681319138,-0.0054005531799998,23.12,23.55,24.27,23.22,0.29308701785625657,-0.13000000000000256,2.9721988205226375,-0.005622837370242273
Nigeria,2008,482.01,8.77,21.12,0.13,26.0625,26.0625,26.0625,8.754999999999999,8.77,0.0,8.77,0.0,21.12,10.18,0.0,6.177964860723353,0.0001244864933758,2.171336806384092,-0.0149953297857039,3.050220458838061,-0.0848388799370294,-2.0402208285265546,-0.1431008436406733,3.2604974995590204,-0.0151366591277892,-0.3975000000000008,3.2604974995590204,-0.0151366591277892,2.1696249657378157,-0.015302083787998,2.171336806384092,-0.0149953297857039,0.0,2.171336806384092,-0.0149953297857039,3.050220458838061,-0.0848388799370294,2.3204250111223765,-0.0847166701967614,22.99,23.12,23.55,22.41,1.1190621073182954,-1.8699999999999974,2.971778791300208,-0.08133971291866016
Nigeria,2009,508.34,7.417499999999999,19.79,0.12,27.1,27.1,27.1,7.4025,7.417499999999999,0.0,7.417499999999999,0.0,19.79,10.06,0.0,6.231150515041503,0.0531856543181499,2.00384207318284,-0.1674947332012517,2.9851767596144745,-0.0650436992235863,-2.120263536200091,-0.0800427076735363,3.299533727885655,0.0390362283266347,1.0375000000000014,3.299533727885655,0.0390362283266347,2.0018177809936093,-0.1678071847442059,2.00384207318284,-0.1674947332012517,0.0,2.00384207318284,-0.1674947332012517,2.9851767596144745,-0.0650436992235863,2.3085671646715933,-0.0118578464507832,21.12,22.99,23.12,21.3,1.6075758147084016,-1.3300000000000018,3.6535220761219622,-0.06297348484848497
Nigeria,2010,499.04,8.26,26.13,0.16,28.59,28.59,28.59,8.245,8.26,0.0,8.26,0.0,26.13,13.04,0.0,6.212686252859493,-0.0184642621820101,2.1114245875328868,0.1075825143500468,3.263084079532521,0.2779073199180466,-1.8325814637483104,0.2876820724517808,3.3530570063342204,0.0535232784485653,1.4899999999999984,3.3530570063342204,0.0535232784485653,2.1096069560115622,0.1077891750179529,2.1114245875328868,0.1075825143500468,0.0,2.1114245875328868,0.1075825143500468,3.263084079532521,0.2779073199180466,2.5680215564985067,0.2594543918269134,19.79,21.12,22.99,22.346666666666664,3.3432668654130766,6.34,3.461259079861244,0.32036382011116715
Nigeria,2011,515.53,7.485,27.04,0.16,29.8725,29.8725,29.8725,7.47,7.485,0.0,7.485,0.0,27.04,13.94,0.0,6.245195497689982,0.0325092448304893,2.012901017871592,-0.0985235696612951,3.2973172511747637,0.0342331716422421,-1.8325814637483104,0.0,3.396938324741772,0.0438813184075512,1.2824999999999989,3.396938324741772,0.0438813184075512,2.010894999144726,-0.0987119568668362,2.012901017871592,-0.0985235696612951,0.0,2.012901017871592,-0.0985235696612951,3.2973172511747637,0.0342331716422421,2.6347624053323777,0.0667408488338709,26.13,19.79,21.12,24.319999999999997,3.9493923583300945,0.9100000000000001,3.990981963874536,0.03482587064676612
Nigeria,2012,527.84,6.9325,28.74,0.16,31.42,31.3925,31.3925,6.8975,6.91,0.0,6.9325,0.0225,28.74,15.17,0.0225,6.268793207480272,0.0235977097902893,1.936220498507796,-0.0766805193637956,3.358289880650879,0.0609726294761157,-1.8325814637483104,0.0,3.4474446328274757,0.0505063080857035,1.5200000000000031,3.446569010880982,0.0496306861392104,1.931159027109304,-0.079735972035422,1.9329696377795784,-0.0799313800920129,0.0,1.936220498507796,-0.0766805193637956,3.358289880650879,0.0609726294761157,2.719319793360441,0.0845573880280632,27.04,26.13,19.79,27.30333333333333,1.3247767107592998,1.6999999999999993,4.532275513818504,0.06286982248520712
Nigeria,2013,535.78,6.545,28.93,0.16,32.18,32.1525,32.1525,6.4975000000000005,6.5225,0.0,6.545,0.0225,28.93,15.5,0.0225,6.2837236290528695,0.0149304215725978,1.8787013993618635,-0.0575190991459326,3.364879118988044,0.0065892383371646,-1.8325814637483104,0.0,3.471345141564237,0.0239005087367618,0.7599999999999945,3.470490208158105,0.0239211972771227,1.8714174875335083,-0.0597415395757956,1.8752577380287463,-0.0577118997508321,0.0,1.8787013993618635,-0.0575190991459326,3.364879118988044,0.0065892383371646,2.740840023925201,0.0215202305647599,28.74,27.04,26.13,28.236666666666668,1.040688874433884,0.19000000000000128,4.916730328419913,0.006610995128740527
Nigeria,2014,547.4,6.0825000000000005,32.28,0.17,34.02,33.9925,33.9925,6.04,6.0625,0.0,6.0825000000000005,0.02,32.28,17.67,0.02,6.305179796606579,0.0214561675537092,1.8054157956755408,-0.0732856036863225,3.474447843401748,0.1095687244137044,-1.7719568419318752,0.060624621816435,3.526948586967716,0.0556034454034786,1.8400000000000036,3.526139912047704,0.0556497038895993,1.7984040119467235,-0.0730134755867848,1.8021222562636017,-0.0731354817651448,0.0,1.8054157956755408,-0.0732856036863225,3.474447843401748,0.1095687244137044,2.871868286331605,0.1310282624064043,28.93,28.74,27.04,29.98333333333333,1.991239145198514,3.3500000000000014,5.593094944420993,0.11579675077773932
Nigeria,2015,529.7,7.0625,33.17,0.17,33.705,33.6675,33.6675,7.0075,7.03,0.0,7.0625,0.0325,33.17,17.57,0.0325,6.272310808550481,-0.0328689880560979,1.9547990964725592,0.1493833007970184,3.501645852958961,0.027198009557213,-1.7719568419318752,0.0,3.517646194305402,-0.0093023926623136,-0.3250000000000028,3.51653298034206,-0.0096069317056444,1.9469810040568063,0.1485769921100828,1.9501867058225733,0.1480644495589718,0.0,1.9547990964725592,0.1493833007970184,3.501645852958961,0.027198009557213,2.866192902199006,-0.0056753841325991,32.28,28.93,28.74,31.459999999999997,2.235777269773969,0.8900000000000006,4.7723893804634,0.027571251548946796
Nigeria,2016,511.22,8.25,36.54,0.19,33.7,33.63,33.63,8.1875,8.22,0.0,8.25,0.03,36.54,18.68,0.03,6.236800025928689,-0.0355107826217917,2.110213200346589,0.1554141038740302,3.5984075509498608,0.0967616979908996,-1.6607312068216509,0.1112256351102243,3.517497837358316,-0.0001483569470859,-0.0374999999999943,3.515418525752178,-0.0011144545898815,2.1026086009613705,0.1556275969045641,2.1065702090680887,0.1563835032455152,0.0,2.110213200346589,0.1554141038740302,3.5984075509498608,0.0967616979908996,2.9274534328006965,0.0612605306016904,33.17,32.28,28.93,33.99666666666666,2.247094420217336,3.3699999999999974,4.084848484798972,0.10159782936388284
Nigeria,2017,500.0,8.5775,32.24,0.16,31.6625,31.5925,31.5925,8.52,8.5425,0.0,8.5775,0.035,32.24,16.12,0.035,6.214608098422191,-0.0221919275064976,2.149142495750468,0.0389292954038782,3.4732079176384274,-0.1251996333114333,-1.8325814637483104,-0.1718502569266593,3.4551330153277937,-0.0623648220305224,-2.0375000000000014,3.452919750650699,-0.0624987751014791,2.1424163408412245,0.0398077398798539,2.1450537050073097,0.038483495939221,0.0,2.149142495750468,0.0389292954038782,3.4732079176384274,-0.1251996333114333,2.7800607370784824,-0.147392695722214,36.54,33.17,32.28,33.98333333333334,2.262439686129086,-4.299999999999997,3.691343631551252,-0.11767925561029002
Nigeria,2018,519.48,7.817500000000001,36.71,0.18,34.4225,34.3525,34.3525,7.7425,7.775,0.0,7.817500000000001,0.0425,36.71,19.07,0.0425,6.252828311241889,0.0382202128196977,2.0563648103498595,-0.0927776854006081,3.603049197508743,0.1298412798703156,-1.7147984280919266,0.1177830356563836,3.53871042033639,0.0835774050085964,2.759999999999998,3.5366747962237923,0.0837550455730933,2.046724632865221,-0.0956917079760035,2.0509134580652977,-0.094140246942012,0.0,2.0563648103498595,-0.0927776854006081,3.603049197508743,0.1298412798703156,2.948116419612328,0.1680556825338452,32.24,36.54,33.17,35.163333333333334,2.533107446077284,4.469999999999999,4.403261912319753,0.1386476426799006
Nigeria,2019,505.76,8.555,36.46,0.17,33.4975,33.4275,33.4275,8.465,8.4975,0.0,8.555,0.0575,36.46,18.44,0.0575,6.226062248467308,-0.0267660627745813,2.1465159073441566,0.0901510969942971,3.596215769250517,-0.006833428258226,-1.7719568419318752,-0.0571584138399485,3.511470809180626,-0.027239611155764,-0.9249999999999972,3.509378914506684,-0.0272958817171087,2.1359400155850987,0.0892153827198778,2.139772002588134,0.0888585445228362,0.0,2.1465159073441566,0.0901510969942971,3.596215769250517,-0.006833428258226,2.914522218128448,-0.0335942014838797,36.71,32.24,36.54,35.13666666666666,2.5116992919878314,-0.25,3.915546464010339,-0.006810133478616143
Nigeria,2020,523.42,7.6825,38.0,0.18,35.155,35.085,35.085,7.555,7.597500000000001,0.0,7.6825,0.0849999999999999,38.0,19.89,0.0849999999999999,6.260384201058775,0.0343219525914673,2.038945015022503,-0.1075708923216538,3.6375861597263857,0.0413703904758686,-1.7147984280919266,0.0571584138399485,3.559766855651125,0.0482960464704986,1.6574999999999989,3.557773688704252,0.0483947741975683,2.022209595724703,-0.1137304198603956,2.027819245808811,-0.1119527567793228,0.0,2.038945015022503,-0.1075708923216538,3.6375861597263857,0.0413703904758686,2.9902170928658807,0.0756948747374326,36.46,36.71,32.24,37.056666666666665,0.8264583070988187,1.5399999999999991,4.575984380025044,0.04223806911684025
Nigeria,2021,522.7,7.7925,39.2,0.18,35.575,35.504999999999995,35.504999999999995,7.625,7.685,0.0,7.7925,0.1075,39.2,20.49,0.1075,6.259007685718876,-0.0013765153398992,2.053161732659355,0.0142167176368523,3.6686767467964168,0.031090587070031,-1.7147984280919266,0.0,3.571643143975916,0.0118762883247911,0.4199999999999946,3.5696735316340567,0.0118998429298047,2.031432322493475,0.0092227267687721,2.03927037699056,0.0114511311817482,0.0,2.053161732659355,0.0142167176368523,3.6686767467964168,0.031090587070031,3.0199369622508083,0.0297198693849276,38.0,36.46,36.71,37.88666666666666,1.373511315342125,1.2000000000000028,4.565287135007183,0.03157894736842115
Nigeria,2022,497.37,9.14,38.0,0.17,33.535,33.465,33.465,8.9625,9.025,0.0,9.14,0.1149999999999999,38.0,18.9,0.1149999999999999,6.209334215919483,-0.0496734697993925,2.2126603854660587,0.1594986528067035,3.6375861597263857,-0.031090587070031,-1.7719568419318752,-0.0571584138399485,3.5125896695517005,-0.0590534744242154,-2.039999999999992,3.5105001165526057,-0.0591734150814509,2.193049205925739,0.1616168834322637,2.1999985042189443,0.1607281272283849,0.0,2.2126603854660587,0.1594986528067035,3.6375861597263857,-0.031090587070031,2.9391619220655967,-0.0807750401852116,39.2,38.0,36.46,38.4,0.692820323056164,-1.2000000000000028,3.6690371990845834,-0.030612244897959218
Nigeria,2023,508.82,8.97,40.11,0.18,35.725,35.655,35.655,8.7925,8.85,-2.4,8.97,0.12,42.51,21.63,0.12,6.232094319429467,0.0227601035099835,2.1938856760707046,-0.018774709395354,3.6916256797819615,0.0540395200555758,-1.7147984280919266,0.0571584138399485,3.575850723815931,0.0632610542642306,2.1899999999999977,3.573889389480267,0.0633892729276612,2.1738990853660005,-0.0191501205597384,2.180417459019838,-0.0195810451991063,-2.4,2.1938856760707046,-0.018774709395354,3.749739342370699,0.1121531826443131,3.0740812399649675,0.1349193178993708,38.0,39.2,38.0,39.10333333333333,1.0583162728471807,2.1099999999999994,3.9827201783279516,0.055526315789473646
Nigeria,2024,507.85,8.88,37.73,0.16,35.05,34.98,34.98,8.6975,8.7575,-2.4,8.88,0.1225,40.13,20.38,0.1225,6.23018612838551,-0.0019081910439568,2.1838015570040787,-0.0100841190666258,3.6304555339762192,-0.0611701458057423,-1.8325814637483104,-0.1177830356563836,3.5567756134805992,-0.0190751103353319,-0.6750000000000043,3.554776469590456,-0.0191129198898112,2.16303562804396,-0.0108634573220403,2.169910476089505,-0.010506982930333,0.0,2.1838015570040787,-0.0100841190666258,3.692124184278825,-0.0576151580918735,3.0145540277945786,-0.0595272121703889,40.11,38.0,39.2,38.61333333333334,1.3031628192106433,-2.3800000000000026,3.9470720720276224,-0.059336823734729593
Tunisia,2000,586.4,0.2275,10.59,1.08,29.425,26.0125,29.425,0.1725,0.1725,0.0,0.2275,0.0,10.59,6.21,0.055,6.374002150572442,0.1438160221869315,-1.480605040591132,-3.6644065975952103,2.359910159613315,-1.270545374362904,0.0769610411361284,1.9095425048844383,3.38184465314634,-0.174930960334259,-8.967500000000001,3.38184465314634,-0.1729318164441156,-1.7573580425107227,-3.9203936705546822,-1.7573580425107227,-3.9272685186002274,2.4,-1.480605040591132,-3.6644065975952103,2.359910159613315,-1.33221402466551,1.8261608959453877,-1.1883931318491912,37.73,40.11,38.0,29.47666666666667,16.399565034883416,-27.139999999999997,129.3406592838063,-0.7193214948316988
Tunisia,2001,586.12,0.19,11.39,1.15,29.775,26.85,29.775,0.1375,0.1375,0.01,0.19,0.0,11.38,6.67,0.0525,6.373524546769825,-0.0004776038026168,-1.6607312068216509,-0.1801261662305189,2.432735777459091,0.0728256178457757,0.1397619423751586,0.0628009012390302,3.393669115241364,0.0118244620950234,0.8375000000000057,3.393669115241364,0.0118244620950234,-1.984131361875511,-0.2267733193647882,-1.984131361875511,-0.2267733193647882,0.01,-1.6607312068216509,-0.1801261662305189,2.431857428698185,0.0719472690848697,1.897619859927532,0.0714589639821448,10.59,37.73,40.11,19.903333333333332,15.443527230958875,0.8000000000000007,156.71052623331025,0.07554296506137881
Tunisia,2002,584.46,0.23,11.78,1.18,30.0325,27.0,30.0325,0.1575,0.1575,-0.06,0.23,0.0,11.84,6.92,0.0725,6.37068834401092,-0.002836202758905,-1.4696759700589417,0.1910552367627092,2.466403178223441,0.0336674007643496,0.1655144384775733,0.0257524961024147,3.402280128613393,0.0086110133720294,0.1499999999999985,3.402280128613393,0.0086110133720294,-1.8483298207164487,0.1358015411590618,-1.8483298207164487,0.1358015411590618,-0.0699999999999999,-1.4696759700589417,0.1910552367627092,2.4714836294558595,0.0396262007576746,1.9344157696295785,0.036795909702046,11.39,10.59,37.73,11.253333333333332,0.6066575091154303,0.3899999999999988,130.5760868997495,0.034240561896400346
Tunisia,2003,572.7,0.49,11.26,1.12,29.5225,29.2575,29.5225,0.41,0.41,-0.02,0.49,0.0,11.28,6.46,0.08,6.350362019399812,-0.0203263246111076,-0.7133498878774648,0.7563260821814769,2.421256622711544,-0.0451465555118963,0.1133286853070032,-0.05218575317057,3.3851526844932995,-0.0171274441200934,2.2575000000000003,3.3851526844932995,-0.0171274441200934,-0.8915981192837836,0.9567317014326656,-0.8915981192837836,0.9567317014326656,0.0399999999999999,-0.7133498878774648,0.7563260821814769,2.423031246069913,-0.0484523833859467,1.8656293177945105,-0.0687864518350678,11.78,11.39,10.59,11.476666666666667,0.2706165799913136,-0.5199999999999996,60.249999987704086,-0.04414261460101865
Tunisia,2004,573.35,0.4675,11.9,1.17,29.8325,29.455,29.8325,0.3675,0.3675,-0.03,0.4675,0.0,11.93,6.84,0.1,6.351496350484314,0.0011343310845015,-0.7603559302533953,-0.0470060423759305,2.476538400117484,0.0552817774059395,0.1570037488096647,0.0436750635026614,3.395598403261673,0.0104457187683739,0.1975000000000015,3.395598403261673,0.0104457187683739,-1.0010319603292457,-0.109433841045462,-1.0010319603292457,-0.109433841045462,-0.0099999999999999,-0.7603559302533953,-0.0470060423759305,2.4790562361098245,0.0560249900399116,1.922787731634459,0.0571584138399485,11.26,11.78,11.39,11.646666666666667,0.3401960219729778,0.6400000000000006,63.81283421094912,0.056838365896980436
Tunisia,2005,574.25,0.4225,12.66,1.23,30.2275,29.725,30.2275,0.3275,0.3275,0.0,0.4225,0.0,12.66,7.27,0.095,6.353064841569208,0.0015684910848943,-0.8615658321849086,-0.1012099019315132,2.5384474167160302,0.0619090165985465,0.2070141693843261,0.0500104205746614,3.408752106066265,0.0131537028045913,0.2699999999999996,3.408752106066265,0.0131537028045913,-1.1162672239068303,-0.1152352635775846,-1.1162672239068303,-0.1152352635775846,0.03,-0.8615658321849086,-0.1012099019315132,2.5384474167160302,0.0593911806062057,1.983756291545428,0.0609685599109688,11.9,11.26,11.78,11.94,0.7008566187409383,0.7599999999999998,71.54437868129126,0.06386554621848739
Tunisia,2006,581.48,0.3025,13.08,1.26,30.53,28.2025,30.53,0.21,0.21,0.01,0.3025,0.0,13.07,7.6,0.0925,6.365576577558124,0.0125117359889159,-1.195674001511241,-0.3341081693263324,2.5710843460290524,0.0326369293130222,0.2311117209633866,0.0240975515790605,3.4187098067467865,0.0099577006805215,-1.5225000000000044,3.4187098067467865,0.0099577006805215,-1.5606477482646683,-0.444380524357838,-1.5606477482646683,-0.444380524357838,0.01,-1.195674001511241,-0.3341081693263324,2.570319527636131,0.0318721109201005,2.028148247292285,0.0443919557468572,12.66,11.9,11.26,12.546666666666667,0.5981081284905514,0.41999999999999993,100.92561980134691,0.033175355450236976
Tunisia,2007,585.88,0.205,13.73,1.32,30.9375,27.675,30.9375,0.1175,0.1175,-0.01,0.205,0.0,13.74,8.05,0.0875,6.373114990450106,0.0075384128919822,-1.584745299843729,-0.389071298332488,2.61958321977988,0.0484988737508271,0.2776317365982795,0.0465200156348929,3.431969040328909,0.0132592335821226,-0.5274999999999963,3.431969040328909,0.0132592335821226,-2.1413169453979237,-0.5806691971332549,-2.1413169453979237,-0.5806691971332549,-0.02,-1.584745299843729,-0.389071298332488,2.620311286794203,0.0499917591580723,2.0856720914304723,0.0575238441381871,13.08,12.66,11.9,13.156666666666666,0.5391041952782646,0.6500000000000004,150.91463407272457,0.04969418960244654
Tunisia,2008,582.46,0.16,14.36,1.36,31.22,29.67,31.22,0.075,0.075,-0.01,0.16,0.0,14.37,8.37,0.085,6.367260513554099,-0.0058544768960073,-1.8325814637483104,-0.2478361639045811,2.664446563620078,0.0448633438401984,0.3074846997479607,0.0298529631496811,3.441058915087286,0.0090898747583767,1.995000000000001,3.441058915087286,0.0090898747583767,-2.5902671654458267,-0.4489502200479034,-2.5902671654458267,-0.4489502200479034,0.0,-1.8325814637483104,-0.2478361639045811,2.6651427000909336,0.0448314132967304,2.124653884501384,0.0389817930709117,13.73,13.08,12.66,13.723333333333334,0.640026041162989,0.629999999999999,195.12499987804685,0.0458849235251273
Tunisia,2009,577.33,0.3675,15.3,1.44,31.3825,30.295,31.3825,0.165,0.165,0.04,0.3675,0.0,15.26,8.81,0.2025,6.358414026765548,-0.0088464867885509,-1.0010319603292457,0.8315495034190645,2.72785282839839,0.0634062647783118,0.3646431135879092,0.0571584138399485,3.4462504127102265,0.0051914976229405,0.6249999999999964,3.4462504127102265,0.0051914976229405,-1.8018098050815563,0.7884573603642704,-1.8018098050815563,0.7884573603642704,0.05,-1.0010319603292457,0.8315495034190645,2.725235025856311,0.0600923257653773,2.175887439948088,0.051233555446704,14.36,13.73,13.08,14.463333333333333,0.7900843837002194,0.9400000000000013,85.39455779989264,0.06545961002785528
Tunisia,2010,574.58,0.3725,15.91,1.48,31.6425,31.6425,31.6425,0.105,0.105,0.02,0.3725,0.0,15.89,9.13,0.2675,6.35363933911728,-0.0047746876482674,-0.9875182411625228,0.0135137191667228,2.766947842349696,0.0390950139513055,0.3920420877760237,0.0273989741881144,3.4545011536844665,0.00825074097424,1.3475,3.4545011536844665,0.00825074097424,-2.2537949288246137,-0.4519851237430574,-2.2537949288246137,-0.4519851237430574,-0.02,-0.9875182411625228,0.0135137191667228,2.7656899805486246,0.0404549546923136,2.211565694606877,0.035678254658789,15.3,14.36,13.73,15.19,0.780832888673246,0.6099999999999994,84.94630870202784,0.03986928104575149
Tunisia,2011,576.07,0.3125,16.27,1.5,31.9725,31.9525,31.9725,0.105,0.105,-0.03,0.3125,0.0,16.3,9.39,0.2075,6.356229181089767,0.0025898419724867,-1.1631508098056809,-0.175632568643158,2.7893229212309465,0.0223750788812511,0.4054651081081644,0.0134230203321407,3.464876158325338,0.0103750046408714,0.3100000000000023,3.464876158325338,0.0103750046408714,-2.2537949288246137,0.0,-2.2537949288246137,0.0,-0.05,-1.1631508098056809,-0.175632568643158,2.791165107812717,0.0254751272640922,2.239645293220172,0.0280795986132944,15.91,15.3,14.36,15.826666666666668,0.4903400181173248,0.35999999999999943,102.31199996726016,0.022627278441231802
Tunisia,2012,571.19,0.5725,17.8,1.62,32.330000000000005,32.330000000000005,32.330000000000005,0.1975,0.1975,-0.04,0.5725,0.0025,17.84,10.19,0.375,6.347721903869324,-0.0085072772204428,-0.5577425435537423,0.6054082662519386,2.87919845729804,0.089875536067093,0.4824261492442928,0.0769610411361284,3.475995591737342,0.0111194334120039,0.3775000000000048,3.475995591737342,0.0111194334120039,-1.6220166946409604,0.6317782341836533,-1.6220166946409604,0.6317782341836533,-0.01,-0.5577425435537423,0.6054082662519386,2.8814431271518632,0.0902780193391463,2.321406847234633,0.0817615540144616,16.27,15.91,15.3,16.66,1.00354372103769,1.5300000000000011,56.47161571065999,0.09403810694529824
Tunisia,2013,568.36,0.7675000000000001,18.08,1.62,32.3125,32.15,32.3125,0.1125,0.1125,-0.06,0.7675000000000001,0.02,18.14,10.31,0.655,6.342755020769874,-0.00496688309945,-0.2646167995207847,0.2931257440329575,2.89480635496403,0.0156078976659905,0.4824261492442928,0.0,3.475454152268648,-0.000541439468694,-0.1800000000000068,3.475454152268648,-0.000541439468694,-2.184802057337662,-0.5627853626967017,-2.184802057337662,-0.5627853626967017,-0.0199999999999999,-0.2646167995207847,0.2931257440329575,2.8981194446869907,0.0166763175351274,2.333114298028869,0.0117074507942356,17.8,16.27,15.91,17.383333333333333,0.9742860634165327,0.2799999999999976,42.1009771932116,0.015730337078651457
